STATION,X_TWD97,Y_TWD97,monthly,time,DIFFDISP,Layer_1,Layer_2,Layer_3,Layer_4,Layer_All
TUKU,2620611.25819,187772.134694,25,2018-05-01,-4.031380629070899,-2.0,-5.0,-1.0,1.0,-7.0
XIGANG,2639733.1713,177634.127419,25,2018-05-01,-3.766622959877953,-1.0,1.0,-4.0,2.0,-2.0
XINGHUA,2643201.13881,188364.082858,25,2018-05-01,-5.162185964549762,-4.0,2.0,-2.0,3.0,-1.0
XINJIE,2644119.88134,179743.007588,25,2018-05-01,-0.7611765592983224,1.0,-1.0,-3.0,0.0,-3.0
XINPI,2598087.955,181888.900806,25,2018-05-01,0.016596398830120866,-7.0,-3.0,-2.0,1.0,-11.0
XINSHENG,2648279.21795,188342.160622,25,2018-05-01,0.46943680180482605,1.0,-1.0,1.0,-1.0,0.0
XINXING,2626356.24719,170721.169691,25,2018-05-01,-8.153615449052113,1.0,0.0,-2.0,0.0,-1.0
XIUTAN,2617397.2418,183652.118876,25,2018-05-01,-1.0755265595538808,-10.0,-8.0,-3.0,1.0,-20.0
XIZHOU,2638501.0722,199069.972355,25,2018-05-01,2.432093254658209,-2.0,0.0,-1.0,-1.0,-4.0
YIWU,2604974.34087,167842.226707,25,2018-05-01,-9.441293937074306,0.0,-8.0,-6.0,1.0,-13.0
YUANCHANG,2616803.26394,179485.192133,25,2018-05-01,5.7750524737038855,-1.0,-5.0,-4.0,3.0,-7.0
ZHENGMIN,2622974.24984,189571.083661,25,2018-05-01,-4.628104093854648,-2.0,-1.0,-2.0,1.0,-4.0
ZHENNAN,2621720.32227,202939.032793,25,2018-05-01,5.154647111483682,0.0,-3.0,-1.0,-1.0,-5.0
ZHUTANG,2639635.48177,191944.07482,25,2018-05-01,2.1506148971583126,0.0,-1.0,-1.0,0.0,-2.0
ANHE,2602035.47057,179539.204623,26,2018-06-01,1.8685916486202863,-1.0,-10.0,-0.0,-2.0,-13.0
BEICHEN,2608228.94939,178859.958807,26,2018-06-01,-0.26085169977179157,1.0,-6.0,0.0,-1.0,-6.0
CANLIN,2608157.27696,173088.151033,26,2018-06-01,0.6858310693615098,1.0,-6.0,-7.0,-2.0,-14.0
DONGGUANG,2616755.31388,175783.144962,26,2018-06-01,0.062379896270573255,-3.0,-5.0,-3.0,1.0,-10.0
DONGSHI,2595468.32293,163523.186557,26,2018-06-01,-1.0304343041224877,0.0,-2.0,-4.0,-1.0,-7.0
ERLUN,2629865.28709,190429.148778,26,2018-06-01,-2.7588147908843097,0.0,1.0,-1.0,0.0,0.0
FENGAN,2631894.18276,171859.184496,26,2018-06-01,-2.378440197490286,0.0,-4.0,-2.0,0.0,-6.0
FENGRONG,2632016.259,179785.17549,26,2018-06-01,-0.378175844997306,-1.0,0.0,-4.0,1.0,-4.0
GUANGFU,2626508.29835,189084.098343,26,2018-06-01,-3.325077296875149,0.0,-4.0,-2.0,-1.0,-7.0
HAIFENG,2629140.25143,171150.145528,26,2018-06-01,-1.483847228953119,0.0,-2.0,-2.0,,-4.0
HONGLUN,2620454.90228,183487.975804,26,2018-06-01,-0.8472991956164609,0.0,0.0,-2.0,-1.0,-3.0
HUNAN,2649583.28339,197073.456957,26,2018-06-01,-2.827053650872803,-1.0,-1.0,-1.0,-1.0,-4.0
HUWEI,2623606.30661,192041.068482,26,2018-06-01,-0.5310263737523869,0.0,-2.0,-2.0,-1.0,-5.0
JIANYANG,2614756.24677,163506.218274,26,2018-06-01,-5.867320331456381,2.0,0.0,0.0,,2.0
JIAXING,2616146.2859,194875.077945,26,2018-06-01,-2.3027683266156433,-1.0,5.0,1.0,0.0,5.0
KECUO,2613831.28827,182075.186777,26,2018-06-01,-3.987602032923717,-2.0,-2.0,-6.0,-1.0,-11.0
LONGYAN,2624184.90663,179646.08447,26,2018-06-01,-1.5774243333554512,0.0,-1.0,-3.0,0.0,-4.0
LUNFENG_XIN,2624237.88582,169449.452593,26,2018-06-01,-3.8344086314244525,1.0,-5.0,0.0,-2.0,-6.0
NEILIAO,2611723.34283,184142.181573,26,2018-06-01,2.07238390309955,-1.0,-8.0,-5.0,-1.0,-15.0
QIAOYI,2637964.78657,196150.707581,26,2018-06-01,0.7378112507069896,-1.0,0.0,-3.0,1.0,-3.0
TANQIFENXIAO,2599940.93758,176526.188454,26,2018-06-01,-1.7993539425498144,0.0,-6.0,-1.0,-1.0,-8.0
TUKU,2620611.25819,187772.134694,26,2018-06-01,-1.2889616652642186,-1.0,-1.0,-4.0,-3.0,-9.0
XIGANG,2639733.1713,177634.127419,26,2018-06-01,-2.4477334195919327,3.0,-2.0,1.0,-2.0,0.0
XINGHUA,2643201.13881,188364.082858,26,2018-06-01,-3.1497822464162004,1.0,-2.0,-1.0,1.0,-1.0
XINJIE,2644119.88134,179743.007588,26,2018-06-01,-1.9384858619951615,0.0,-2.0,2.0,-1.0,-1.0
XINPI,2598087.955,181888.900806,26,2018-06-01,-1.0847046758850567,-4.0,-6.0,-1.0,-1.0,-12.0
XINSHENG,2648279.21795,188342.160622,26,2018-06-01,1.132242202068846,0.0,-3.0,-3.0,1.0,-5.0
XINXING,2626356.24719,170721.169691,26,2018-06-01,-8.282954305129353,-1.0,-5.0,-2.0,0.0,-8.0
XIUTAN,2617397.2418,183652.118876,26,2018-06-01,-0.9057603225416782,-14.0,-8.0,-2.0,-1.0,-25.0
XIZHOU,2638501.0722,199069.972355,26,2018-06-01,2.732080023923133,0.0,-1.0,1.0,1.0,1.0
YIWU,2604974.34087,167842.226707,26,2018-06-01,-4.1237818632959,-1.0,1.0,-1.0,-2.0,-3.0
YUANCHANG,2616803.26394,179485.192133,26,2018-06-01,2.747644848927742,5.0,-6.0,-3.0,-4.0,-8.0
ZHENGMIN,2622974.24984,189571.083661,26,2018-06-01,-5.910565650756279,-2.0,0.0,-1.0,-2.0,-5.0
ZHENNAN,2621720.32227,202939.032793,26,2018-06-01,0.32345284847600847,1.0,1.0,1.0,1.0,4.0
ZHUTANG,2639635.48177,191944.07482,26,2018-06-01,-1.6249092458248209,-1.0,0.0,-2.0,0.0,-3.0
ANHE,2602035.47057,179539.204623,27,2018-07-01,0.6396014292785149,2.0,6.0,-1.0,1.0,8.0
BEICHEN,2608228.94939,178859.958807,27,2018-07-01,-1.927658129184998,2.0,10.0,-2.0,0.0,10.0
CANLIN,2608157.27696,173088.151033,27,2018-07-01,2.166119494249252,0.0,8.0,4.0,1.0,13.0
DONGGUANG,2616755.31388,175783.144962,27,2018-07-01,-0.4393190584225235,4.0,9.0,-1.0,-2.0,10.0
DONGSHI,2595468.32293,163523.186557,27,2018-07-01,-1.3329895975266064,1.0,10.0,-1.0,1.0,11.0
ERLUN,2629865.28709,190429.148778,27,2018-07-01,-2.141474426843848,0.0,-1.0,1.0,0.0,0.0
FENGAN,2631894.18276,171859.184496,27,2018-07-01,-5.761121134616134,1.0,7.0,0.0,1.0,9.0
FENGRONG,2632016.259,179785.17549,27,2018-07-01,-0.6790507510971575,5.0,1.0,2.0,-2.0,6.0
GUANGFU,2626508.29835,189084.098343,27,2018-07-01,-3.063254437177776,0.0,3.0,-1.0,0.0,2.0
HAIFENG,2629140.25143,171150.145528,27,2018-07-01,-2.4116155357792133,1.0,7.0,1.0,,9.0
HONGLUN,2620454.90228,183487.975804,27,2018-07-01,-2.592429481296225,0.0,5.0,3.0,0.0,8.0
HUNAN,2649583.28339,197073.456957,27,2018-07-01,-4.649327090385107,3.0,1.0,2.0,-4.0,2.0
HUWEI,2623606.30661,192041.068482,27,2018-07-01,-4.205870796822276,-1.0,4.0,3.0,0.0,6.0
JIANYANG,2614756.24677,163506.218274,27,2018-07-01,-0.9252410188234579,1.0,4.0,0.0,,5.0
JIAXING,2616146.2859,194875.077945,27,2018-07-01,-5.281135698324923,3.0,4.0,4.0,0.0,11.0
KECUO,2613831.28827,182075.186777,27,2018-07-01,-0.19726511130302235,2.0,4.0,4.0,1.0,11.0
LONGYAN,2624184.90663,179646.08447,27,2018-07-01,0.5615414733248,1.0,3.0,1.0,0.0,5.0
LUNFENG_XIN,2624237.88582,169449.452593,27,2018-07-01,-3.3418556232038785,3.0,9.0,0.0,0.0,12.0
NEILIAO,2611723.34283,184142.181573,27,2018-07-01,5.61473411601523,2.0,12.0,2.0,-1.0,15.0
QIAOYI,2637964.78657,196150.707581,27,2018-07-01,-4.494470367464868,2.0,1.0,0.0,0.0,3.0
TANQIFENXIAO,2599940.93758,176526.188454,27,2018-07-01,-3.547872810895123,12.0,1.0,-1.0,-1.0,11.0
TUKU,2620611.25819,187772.134694,27,2018-07-01,2.2134293453974183,0.0,6.0,3.0,1.0,10.0
XIGANG,2639733.1713,177634.127419,27,2018-07-01,-3.898608293878137,0.0,0.0,-1.0,2.0,1.0
XINGHUA,2643201.13881,188364.082858,27,2018-07-01,-4.97910888813526,4.0,0.0,-2.0,0.0,2.0
XINJIE,2644119.88134,179743.007588,27,2018-07-01,-4.1125769098723355,0.0,1.0,1.0,0.0,2.0
XINPI,2598087.955,181888.900806,27,2018-07-01,-5.111623025732499,5.0,6.0,-1.0,0.0,10.0
XINSHENG,2648279.21795,188342.160622,27,2018-07-01,0.7108514069817142,3.0,3.0,1.0,-2.0,5.0
XINXING,2626356.24719,170721.169691,27,2018-07-01,-2.979129512424123,3.0,8.0,-1.0,0.0,10.0
XIUTAN,2617397.2418,183652.118876,27,2018-07-01,-4.216910318914425,15.0,14.0,0.0,0.0,29.0
XIZHOU,2638501.0722,199069.972355,27,2018-07-01,5.307135274025383,-1.0,0.0,0.0,0.0,-1.0
YIWU,2604974.34087,167842.226707,27,2018-07-01,-0.7980696053297527,2.0,9.0,6.0,0.0,17.0
YUANCHANG,2616803.26394,179485.192133,27,2018-07-01,2.156739537257493,0.0,12.0,-1.0,0.0,11.0
ZHENGMIN,2622974.24984,189571.083661,27,2018-07-01,-4.65766969305124,3.0,2.0,1.0,0.0,6.0
ZHENNAN,2621720.32227,202939.032793,27,2018-07-01,-5.239566947097296,1.0,1.0,-0.0,1.0,3.0
ZHUTANG,2639635.48177,191944.07482,27,2018-07-01,-5.679480674648262,1.0,-1.0,1.0,-1.0,0.0
ANHE,2602035.47057,179539.204623,28,2018-08-01,0.4898290040837155,4.0,1.0,0.0,-1.0,4.0
BEICHEN,2608228.94939,178859.958807,28,2018-08-01,-0.4599561079920921,-1.0,4.0,2.0,0.0,5.0
CANLIN,2608157.27696,173088.151033,28,2018-08-01,2.6498969665693517,0.0,3.0,3.0,2.0,8.0
DONGGUANG,2616755.31388,175783.144962,28,2018-08-01,-0.4701038835238937,8.0,2.0,-1.0,1.0,10.0
DONGSHI,2595468.32293,163523.186557,28,2018-08-01,-0.22167882758366478,2.0,1.0,2.0,1.0,6.0
ERLUN,2629865.28709,190429.148778,28,2018-08-01,-1.5604943055563179,0.0,0.0,-1.0,0.0,-1.0
FENGAN,2631894.18276,171859.184496,28,2018-08-01,-5.042255612650135,1.0,-3.0,1.0,-1.0,-2.0
FENGRONG,2632016.259,179785.17549,28,2018-08-01,-0.8640534791277981,1.0,-0.0,-1.0,1.0,1.0
GUANGFU,2626508.29835,189084.098343,28,2018-08-01,-2.3307333028429205,-1.0,0.0,3.0,-3.0,-1.0
HAIFENG,2629140.25143,171150.145528,28,2018-08-01,-2.6850389221490825,-2.0,-2.0,-1.0,,-5.0
HONGLUN,2620454.90228,183487.975804,28,2018-08-01,-2.0935028250568446,0.0,-1.0,-1.0,0.0,-2.0
HUNAN,2649583.28339,197073.456957,28,2018-08-01,-2.629428248389707,-2.0,-2.0,-2.0,1.0,-5.0
HUWEI,2623606.30661,192041.068482,28,2018-08-01,-3.302574947213722,1.0,0.0,-4.0,2.0,-1.0
JIANYANG,2614756.24677,163506.218274,28,2018-08-01,-0.5204016340334667,-1.0,-1.0,0.0,,-2.0
JIAXING,2616146.2859,194875.077945,28,2018-08-01,-3.2057129235389734,0.0,-3.0,0.0,0.0,-3.0
KECUO,2613831.28827,182075.186777,28,2018-08-01,-0.02704961344856005,-2.0,4.0,-2.0,0.0,0.0
LONGYAN,2624184.90663,179646.08447,28,2018-08-01,0.96811982182329,0.0,1.0,-1.0,0.0,0.0
LUNFENG_XIN,2624237.88582,169449.452593,28,2018-08-01,-0.182224641176836,-1.0,-3.0,0.0,1.0,-3.0
NEILIAO,2611723.34283,184142.181573,28,2018-08-01,4.455476427103045,0.0,-2.0,-2.0,0.0,-4.0
QIAOYI,2637964.78657,196150.707581,28,2018-08-01,-2.997172348024405,-1.0,-1.0,-1.0,1.0,-2.0
TANQIFENXIAO,2599940.93758,176526.188454,28,2018-08-01,-2.884685024123558,-3.0,6.0,0.0,2.0,5.0
TUKU,2620611.25819,187772.134694,28,2018-08-01,3.27796840734368,0.0,-0.0,-1.0,0.0,-1.0
XIGANG,2639733.1713,177634.127419,28,2018-08-01,-2.5006982714198243,-1.0,-1.0,1.0,-2.0,-3.0
XINGHUA,2643201.13881,188364.082858,28,2018-08-01,-3.7353941665179002,-1.0,1.0,-2.0,1.0,-1.0
XINJIE,2644119.88134,179743.007588,28,2018-08-01,-2.1283741705413033,0.0,0.0,0.0,-1.0,-1.0
XINPI,2598087.955,181888.900806,28,2018-08-01,-5.150381495184499,2.0,0.0,1.0,-1.0,2.0
XINSHENG,2648279.21795,188342.160622,28,2018-08-01,1.4406462549085552,-1.0,0.0,-1.0,0.0,-2.0
XINXING,2626356.24719,170721.169691,28,2018-08-01,1.3069096635803783,-1.0,-1.0,-2.0,0.0,-4.0
XIUTAN,2617397.2418,183652.118876,28,2018-08-01,-2.3690059174001434,-5.0,-3.0,1.0,0.0,-7.0
XIZHOU,2638501.0722,199069.972355,28,2018-08-01,1.8786371716551942,1.0,0.0,1.0,-1.0,1.0
YIWU,2604974.34087,167842.226707,28,2018-08-01,-1.474481095442759,0.0,4.0,1.0,1.0,6.0
YUANCHANG,2616803.26394,179485.192133,28,2018-08-01,-1.3618005045230723,-1.0,-5.0,1.0,0.0,-5.0
ZHENGMIN,2622974.24984,189571.083661,28,2018-08-01,-2.18268566595794,-2.0,0.0,-1.0,0.0,-3.0
ZHENNAN,2621720.32227,202939.032793,28,2018-08-01,-5.837025125288738,0.0,1.0,0.0,-0.0,1.0
ZHUTANG,2639635.48177,191944.07482,28,2018-08-01,-6.7188855979214335,-1.0,0.0,-1.0,0.0,-2.0
ANHE,2602035.47057,179539.204623,29,2018-09-01,0.05962541570619403,1.0,5.0,1.0,1.0,8.0
BEICHEN,2608228.94939,178859.958807,29,2018-09-01,1.1917912223572027,2.0,7.0,0.0,0.0,9.0
CANLIN,2608157.27696,173088.151033,29,2018-09-01,1.0552683874748001,3.0,7.0,3.0,2.0,15.0
DONGGUANG,2616755.31388,175783.144962,29,2018-09-01,-0.48990818822165116,2.0,3.0,1.0,0.0,6.0
DONGSHI,2595468.32293,163523.186557,29,2018-09-01,0.02375945272796751,0.0,8.0,2.0,-1.0,9.0
ERLUN,2629865.28709,190429.148778,29,2018-09-01,-2.9591990352318374,0.0,1.0,0.0,1.0,2.0
FENGAN,2631894.18276,171859.184496,29,2018-09-01,-4.960317425698217,0.0,6.0,2.0,0.0,8.0
FENGRONG,2632016.259,179785.17549,29,2018-09-01,-1.5613459020532958,3.0,2.0,1.0,0.0,6.0
GUANGFU,2626508.29835,189084.098343,29,2018-09-01,-3.7588525191248015,0.0,2.0,-2.0,1.0,1.0
HAIFENG,2629140.25143,171150.145528,29,2018-09-01,-2.7785024793570785,2.0,5.0,1.0,,8.0
HONGLUN,2620454.90228,183487.975804,29,2018-09-01,-2.57363951552931,-2.0,4.0,0.0,2.0,4.0
HUNAN,2649583.28339,197073.456957,29,2018-09-01,-1.9715032153656,3.0,1.0,-3.0,0.0,1.0
HUWEI,2623606.30661,192041.068482,29,2018-09-01,-1.9971884585659672,1.0,2.0,3.0,-3.0,3.0
JIANYANG,2614756.24677,163506.218274,29,2018-09-01,-4.665896806189323,2.0,8.0,0.0,,10.0
JIAXING,2616146.2859,194875.077945,29,2018-09-01,-2.085930759967433,2.0,5.0,1.0,0.0,8.0
KECUO,2613831.28827,182075.186777,29,2018-09-01,-3.6801142953925705,3.0,4.0,1.0,-1.0,7.0
LONGYAN,2624184.90663,179646.08447,29,2018-09-01,-0.8126665490764409,1.0,3.0,1.0,-1.0,4.0
LUNFENG_XIN,2624237.88582,169449.452593,29,2018-09-01,1.9012560526068314,2.0,12.0,1.0,0.0,15.0
NANGUANG,2612049.8387,170402.550017,29,2018-09-01,-0.46900301319849963,8.0,6.0,1.0,0.0,15.0
NEILIAO,2611723.34283,184142.181573,29,2018-09-01,0.9196712192016768,1.0,11.0,2.0,-2.0,12.0
QIAOYI,2637964.78657,196150.707581,29,2018-09-01,-1.0203258563938704,1.0,2.0,0.0,-1.0,2.0
TANQIFENXIAO,2599940.93758,176526.188454,29,2018-09-01,-3.068980273459339,10.0,3.0,1.0,-1.0,13.0
TUKU,2620611.25819,187772.134694,29,2018-09-01,2.648231479151762,3.0,3.0,-1.0,0.0,5.0
XIGANG,2639733.1713,177634.127419,29,2018-09-01,-3.1463735696722996,0.0,2.0,1.0,0.0,3.0
XINGHUA,2643201.13881,188364.082858,29,2018-09-01,-4.3815841986208035,-2.0,2.0,3.0,-1.0,2.0
XINJIE,2644119.88134,179743.007588,29,2018-09-01,-0.015618418634774088,-0.0,1.0,0.0,1.0,2.0
XINPI,2598087.955,181888.900806,29,2018-09-01,-4.832833228284479,3.0,4.0,-1.0,1.0,7.0
XINSHENG,2648279.21795,188342.160622,29,2018-09-01,0.43576972544378084,1.0,-0.0,0.0,0.0,1.0
XINXING,2626356.24719,170721.169691,29,2018-09-01,2.245354916436415,2.0,7.0,5.0,0.0,14.0
XIUTAN,2617397.2418,183652.118876,29,2018-09-01,-1.4362797274574357,9.0,6.0,1.0,-3.0,13.0
XIZHOU,2638501.0722,199069.972355,29,2018-09-01,-1.5869873184725318,0.0,1.0,-1.0,1.0,1.0
YIWU,2604974.34087,167842.226707,29,2018-09-01,-5.7553016075734735,0.0,9.0,4.0,0.0,13.0
YUANCHANG,2616803.26394,179485.192133,29,2018-09-01,-2.061853847229222,5.0,6.0,2.0,-1.0,12.0
ZHENGMIN,2622974.24984,189571.083661,29,2018-09-01,-0.13654349733302565,5.0,0.0,1.0,0.0,6.0
ZHENNAN,2621720.32227,202939.032793,29,2018-09-01,-2.5972272785388832,0.0,3.0,2.0,-1.0,4.0
ZHUTANG,2639635.48177,191944.07482,29,2018-09-01,-4.161646733513437,0.0,0.0,0.0,0.0,0.0
ANHE,2602035.47057,179539.204623,30,2018-10-01,-0.585394775634697,0.0,0.0,1.0,-1.0,0.0
BEICHEN,2608228.94939,178859.958807,30,2018-10-01,1.229388590189962,-2.0,-7.0,2.0,0.0,-7.0
CANLIN,2608157.27696,173088.151033,30,2018-10-01,-1.4448112255181877,0.0,-1.0,0.0,-2.0,-3.0
DONGGUANG,2616755.31388,175783.144962,30,2018-10-01,-0.8862705532384396,-5.0,-5.0,0.0,-1.0,-11.0
DONGSHI,2595468.32293,163523.186557,30,2018-10-01,-0.9074078252995533,0.0,-2.0,1.0,1.0,0.0
ERLUN,2629865.28709,190429.148778,30,2018-10-01,-5.200168820660011,-1.0,-3.0,-2.0,3.0,-3.0
FENGAN,2631894.18276,171859.184496,30,2018-10-01,-4.987664526080176,-1.0,-3.0,-2.0,0.0,-6.0
FENGRONG,2632016.259,179785.17549,30,2018-10-01,-2.5074931488994174,-2.0,-3.0,-2.0,1.0,-6.0
GUANGFU,2626508.29835,189084.098343,30,2018-10-01,-5.301342590564016,1.0,-4.0,-1.0,1.0,-3.0
HAIFENG,2629140.25143,171150.145528,30,2018-10-01,-2.6515786822286045,0.0,-5.0,0.0,,-5.0
HONGLUN,2620454.90228,183487.975804,30,2018-10-01,-3.243030073403179,2.0,-5.0,-1.0,-1.0,-5.0
HUNAN,2649583.28339,197073.456957,30,2018-10-01,-2.9774244362096707,-3.0,-2.0,0.0,3.0,-2.0
HUWEI,2623606.30661,192041.068482,30,2018-10-01,-1.7447158977265267,-1.0,-4.0,-1.0,3.0,-3.0
JIANYANG,2614756.24677,163506.218274,30,2018-10-01,-8.622838634876569,-1.0,-5.0,0.0,,-6.0
JIAXING,2616146.2859,194875.077945,30,2018-10-01,-2.7205196708910506,-1.0,-1.0,-1.0,0.0,-3.0
KECUO,2613831.28827,182075.186777,30,2018-10-01,-7.340171343922231,0.0,-8.0,1.0,-1.0,-8.0
LONGYAN,2624184.90663,179646.08447,30,2018-10-01,-3.404035708326962,-1.0,-3.0,-2.0,0.0,-6.0
LUNFENG_XIN,2624237.88582,169449.452593,30,2018-10-01,1.977817570407492,-3.0,-10.0,0.0,-1.0,-14.0
NANGUANG,2612049.8387,170402.550017,30,2018-10-01,-1.7085860347954724,-9.0,-2.0,1.0,1.0,-9.0
NEILIAO,2611723.34283,184142.181573,30,2018-10-01,-1.2819204909388646,-1.0,-12.0,-3.0,2.0,-14.0
QIAOYI,2637964.78657,196150.707581,30,2018-10-01,-0.37519704958588485,0.0,-1.0,-1.0,0.0,-2.0
TANQIFENXIAO,2599940.93758,176526.188454,30,2018-10-01,-3.4336350828806594,-5.0,-1.0,0.0,1.0,-5.0
TUKU,2620611.25819,187772.134694,30,2018-10-01,1.3527384296448761,-2.0,-7.0,0.0,-2.0,-11.0
XIGANG,2639733.1713,177634.127419,30,2018-10-01,-4.599679249065999,0.0,-1.0,-1.0,0.0,-2.0
XINGHUA,2643201.13881,188364.082858,30,2018-10-01,-5.47120879674627,-2.0,-4.0,0.0,0.0,-6.0
XINJIE,2644119.88134,179743.007588,30,2018-10-01,0.4958801781726242,0.0,-1.0,-1.0,-1.0,-3.0
XINPI,2598087.955,181888.900806,30,2018-10-01,-4.510593977607985,-4.0,-3.0,0.0,0.0,-7.0
XINSHENG,2648279.21795,188342.160622,30,2018-10-01,-1.7274330466211714,-3.0,-4.0,-1.0,-1.0,-9.0
XINXING,2626356.24719,170721.169691,30,2018-10-01,-0.7362478147360392,-2.0,-7.0,-3.0,0.0,-12.0
XIUTAN,2617397.2418,183652.118876,30,2018-10-01,-1.8787494762878367,-10.0,-7.0,-3.0,4.0,-16.0
XIZHOU,2638501.0722,199069.972355,30,2018-10-01,-3.135479837555342,0.0,-2.0,1.0,-1.0,-2.0
YIWU,2604974.34087,167842.226707,30,2018-10-01,-8.610367196734266,-2.0,-1.0,-1.0,1.0,-3.0
YUANCHANG,2616803.26394,179485.192133,30,2018-10-01,-1.0519408180296619,-7.0,-4.0,1.0,-3.0,-13.0
ZHENGMIN,2622974.24984,189571.083661,30,2018-10-01,-0.17919928310153774,-3.0,-3.0,-1.0,1.0,-6.0
ZHENNAN,2621720.32227,202939.032793,30,2018-10-01,0.7025373471296159,-1.0,1.0,-3.0,1.0,-2.0
ZHUTANG,2639635.48177,191944.07482,30,2018-10-01,-0.8200504146883991,-1.0,-1.0,0.0,-1.0,-3.0
ANHE,2602035.47057,179539.204623,31,2018-11-01,-1.042756625036704,3.0,0.0,-4.0,-1.0,-2.0
BEICHEN,2608228.94939,178859.958807,31,2018-11-01,-0.7092499656201627,-1.0,2.0,0.0,0.0,1.0
CANLIN,2608157.27696,173088.151033,31,2018-11-01,-3.322634233747948,0.0,2.0,-1.0,0.0,1.0
DONGGUANG,2616755.31388,175783.144962,31,2018-11-01,-1.6976434867566728,0.0,1.0,-1.0,0.0,0.0
DONGSHI,2595468.32293,163523.186557,31,2018-11-01,-1.9816302790612104,0.0,0.0,-1.0,0.0,-1.0
ERLUN,2629865.28709,190429.148778,31,2018-11-01,-6.887684659852559,1.0,1.0,2.0,-2.0,2.0
FENGAN,2631894.18276,171859.184496,31,2018-11-01,-4.858328532484705,-0.0,1.0,0.0,0.0,1.0
FENGRONG,2632016.259,179785.17549,31,2018-11-01,-3.3144825124576967,0.0,1.0,-1.0,0.0,0.0
GUANGFU,2626508.29835,189084.098343,31,2018-11-01,-5.344479760469799,-1.0,0.0,2.0,-2.0,-1.0
HAIFENG,2629140.25143,171150.145528,31,2018-11-01,-2.7320166038618288,-1.0,2.0,-1.0,,0.0
HONGLUN,2620454.90228,183487.975804,31,2018-11-01,-3.413248660749876,1.0,0.0,0.0,0.0,1.0
HUNAN,2649583.28339,197073.456957,31,2018-11-01,-4.1087155436057925,0.0,0.0,0.0,-1.0,-1.0
HUWEI,2623606.30661,192041.068482,31,2018-11-01,-2.6069417713654275,1.0,1.0,-1.0,-1.0,0.0
JIANYANG,2614756.24677,163506.218274,31,2018-11-01,-8.737333441995537,0.0,-2.0,0.0,,-2.0
JIAXING,2616146.2859,194875.077945,31,2018-11-01,-3.3647305402139427,0.0,0.0,0.0,0.0,0.0
KECUO,2613831.28827,182075.186777,31,2018-11-01,-7.870435043555858,-1.0,3.0,-2.0,0.0,0.0
LONGYAN,2624184.90663,179646.08447,31,2018-11-01,-4.791891997129291,0.0,-2.0,0.0,-1.0,-3.0
LUNFENG_XIN,2624237.88582,169449.452593,31,2018-11-01,0.7976190660166674,1.0,-2.0,0.0,-3.0,-4.0
NANGUANG,2612049.8387,170402.550017,31,2018-11-01,-3.486336358287157,-0.0,-1.0,-2.0,1.0,-2.0
NEILIAO,2611723.34283,184142.181573,31,2018-11-01,-0.99749968782948,-1.0,0.0,-1.0,0.0,-2.0
QIAOYI,2637964.78657,196150.707581,31,2018-11-01,-1.1462542577800865,-1.0,0.0,-1.0,0.0,-2.0
TANQIFENXIAO,2599940.93758,176526.188454,31,2018-11-01,-4.45477995095114,-2.0,2.0,0.0,1.0,1.0
TUKU,2620611.25819,187772.134694,31,2018-11-01,0.02553467234655207,-2.0,2.0,-1.0,1.0,0.0
XIGANG,2639733.1713,177634.127419,31,2018-11-01,-5.156171687007167,-2.0,0.0,0.0,-1.0,-3.0
XINGHUA,2643201.13881,188364.082858,31,2018-11-01,-5.494459849771301,2.0,2.0,-2.0,-1.0,1.0
XINJIE,2644119.88134,179743.007588,31,2018-11-01,-0.7324888719686794,0.0,0.0,0.0,-1.0,-1.0
XINPI,2598087.955,181888.900806,31,2018-11-01,-4.505142167346823,3.0,3.0,1.0,1.0,8.0
XINSHENG,2648279.21795,188342.160622,31,2018-11-01,-3.5798721502418696,1.0,2.0,-1.0,-1.0,1.0
XINXING,2626356.24719,170721.169691,31,2018-11-01,-4.446404474036192,0.0,0.0,0.0,0.0,0.0
XIUTAN,2617397.2418,183652.118876,31,2018-11-01,-2.9842808459565062,3.0,0.0,-2.0,1.0,2.0
XIZHOU,2638501.0722,199069.972355,31,2018-11-01,-2.921264747335941,-1.0,1.0,-1.0,1.0,0.0
YIWU,2604974.34087,167842.226707,31,2018-11-01,-7.644802863371008,1.0,-2.0,0.0,-1.0,-2.0
YUANCHANG,2616803.26394,179485.192133,31,2018-11-01,-0.9142270894238965,-3.0,1.0,-5.0,5.0,-2.0
ZHENGMIN,2622974.24984,189571.083661,31,2018-11-01,-1.588102034438242,-0.0,1.0,0.0,-2.0,-1.0
ZHENNAN,2621720.32227,202939.032793,31,2018-11-01,1.3554573232479807,-1.0,-1.0,3.0,0.0,1.0
ZHUTANG,2639635.48177,191944.07482,31,2018-11-01,0.27665233035590037,1.0,1.0,-2.0,1.0,1.0
ANHE,2602035.47057,179539.204623,32,2018-12-01,-1.0879364815539052,-3.0,3.0,3.0,2.0,5.0
ANNAN,2626430.82924,173539.792947,32,2018-12-01,-2.4962867732635443,1.0,2.0,-0.25,0.0,2.75
BEICHEN,2608228.94939,178859.958807,32,2018-12-01,-2.6069683227086875,-1.0,4.0,-1.0,1.0,3.0
CANLIN,2608157.27696,173088.151033,32,2018-12-01,-2.750572295066395,-1.0,1.0,1.0,0.0,1.0
DONGGUANG,2616755.31388,175783.144962,32,2018-12-01,-2.0845585140103413,1.0,2.0,-2.0,0.0,1.0
