STATION	X_TWD97	Y_TWD97	monthly	time	DIFFDISP	Layer_1	Layer_2	Layer_3	Layer_4	Layer_All
LUNFENG_XIN	2624237.886	169449.4526	44	19/12/01	-1.979562569	0	-2	0	-1	-3
NANGUANG	2612049.839	170402.55	44	19/12/01	-4.081690465	-3	-1	-1	0	-5
NEILIAO	2611723.343	184142.1816	44	19/12/01	-1.354069571	1	8	-1	-1	7
QIAOYI	2637964.787	196150.7076	44	19/12/01	-3.726241944	0.7637	-0.4246	-1.374	-6.36	-7.395
TANQIFENXIAO	2599940.938	176526.1885	44	19/12/01	-3.675267479	-1	1	0	0	0
TUKU	2620611.258	187772.1347	44	19/12/01	-2.006061435	3	3	-3	3	6
XIGANG	2639733.171	177634.1274	44	19/12/01	-4.938597563	0	2	0	1	3
XINGHUA	2643201.139	188364.0829	44	19/12/01	-4.784006767	1	1	-1	-1	0
XINJIE	2644119.881	179743.0076	44	19/12/01	-1.76637801	1	2	0	0	3
XINPI	2598087.955	181888.9008	44	19/12/01	-4.780194996	-2	-1	0	0	-3
XINSHENG	2648279.218	188342.1606	44	19/12/01	-5.064698649	1	3	0	0	4
XINXING	2626356.247	170721.1697	44	19/12/01	-5.243172576	1	3	0	0	4
XIUTAN	2617397.242	183652.1189	44	19/12/01	-3.523450329	7	4	-1	0	10
XIZHOU	2638501.072	199069.9724	44	19/12/01	-2.526928432	-1	0	2	-1	0
YIWU	2604974.341	167842.2267	44	19/12/01	-3.259929441	2	0	-2	2	2
YUANCHANG	2616803.264	179485.1921	44	19/12/01	-1.556795984	-2	8	-1	0	5
ZHENGMIN	2622974.25	189571.0837	44	19/12/01	-4.814567402	2	2	-2	2	4
ZHENNAN	2621720.322	202939.0328	44	19/12/01	-1.501605505	0	0	1	-1	0
ZHUTANG	2639635.482	191944.0748	44	19/12/01	-0.383138431	0	1	0	1	2
ANHE	2602035.471	179539.2046	45	20/1/01	-2.457389004	-1	4	-3	7	7
ANNAN	2626430.829	173539.7929	45	20/1/01	-2.588771955	-1	4	3	1	7
BEICHEN	2608228.949	178859.9588	45	20/1/01	-4.065042473	2	2	1	0	5
CANLIN	2608157.277	173088.151	45	20/1/01	-2.008090678	-1	0	2	1	2
DONGGUANG	2616755.314	175783.145	45	20/1/01	-1.824020658	-1	2	0	2	3
DONGSHI	2595468.323	163523.1866	45	20/1/01	-2.48084308	0	5	1	3	9
ERLUN	2629865.287	190429.1488	45	20/1/01	-5.725459866	1	1	1	1	4
FENGAN	2631894.183	171859.1845	45	20/1/01	-3.714193753	2	3	0	0	5
FENGRONG	2632016.259	179785.1755	45	20/1/01	-3.395533374	0	4	2	2	8
GUANGFU	2626508.298	189084.0983	45	20/1/01	-3.974884918	0	2	-1	0	1
HAIFENG	2629140.251	171150.1455	45	20/1/01	-2.247915864	-1.092	-1.501	0.1296		-2.463
HONGLUN	2620454.902	183487.9758	45	20/1/01	-3.178418904	2	4	1	0	7
HUNAN	2649583.283	197073.457	45	20/1/01	-2.813949885	0	2	0	-1	1
HUWEI	2623606.307	192041.0685	45	20/1/01	-3.855698675	0	2	-1	2	3
JIANYANG	2614756.247	163506.2183	45	20/1/01	-3.040185246	0.5054	-1.777			-1.271
JIAXING	2616146.286	194875.0779	45	20/1/01	-3.057725089	-1	-3	0	0	-4
JINHU_XIN	2607660.555	163232.543	45	20/1/01	-3.978072164	0	8	2	0	10
KECUO	2613831.288	182075.1868	45	20/1/01	-3.192719518	1	-1	1	-1	0
LONGYAN	2624184.907	179646.0845	45	20/1/01	-3.60233029	1	4	0	2	7
LUNFENG_XIN	2624237.886	169449.4526	45	20/1/01	-3.863792742	3	10	1	0	14
NANGUANG	2612049.839	170402.55	45	20/1/01	-3.555126659	3.441	2.367	1.079	-0.1019	6.785
NEILIAO	2611723.343	184142.1816	45	20/1/01	-2.614928146	0	-3	2	0	-1
QIAOYI	2637964.787	196150.7076	45	20/1/01	-3.444814057	0.2366	0.4246	0.3743	-8.64	-7.605
TANQIFENXIAO	2599940.938	176526.1885	45	20/1/01	-3.488799977	2	2	-1	1	4
TUKU	2620611.258	187772.1347	45	20/1/01	-3.25199861	0	2	0	0	2
XIGANG	2639733.171	177634.1274	45	20/1/01	-3.448583777	0	3	0	2	5
XINGHUA	2643201.139	188364.0829	45	20/1/01	-3.605253215	-3	2	0	0	-1
XINJIE	2644119.881	179743.0076	45	20/1/01	-2.580576707	0	1	2	0	3
XINPI	2598087.955	181888.9008	45	20/1/01	-4.234662823	-1	0	1	0	0
XINSHENG	2648279.218	188342.1606	45	20/1/01	-3.140865336	0	2	1	0	3
XINXING	2626356.247	170721.1697	45	20/1/01	-3.764524497	1	6	1	0	8
XIUTAN	2617397.242	183652.1189	45	20/1/01	-2.629633913	-4	-1	4	1	0
XIZHOU	2638501.072	199069.9724	45	20/1/01	-1.977587217	1	-1	-1	1	0
YIWU	2604974.341	167842.2267	45	20/1/01	-2.359051525	1	5	4	1	11
YUANCHANG	2616803.264	179485.1921	45	20/1/01	-3.341018969	-2	-4	0	-1	-7
ZHENGMIN	2622974.25	189571.0837	45	20/1/01	-5.166002289	0	1	3	-3	1
ZHENNAN	2621720.322	202939.0328	45	20/1/01	-2.80169389	-2	-2	-2	1	-5
ZHUTANG	2639635.482	191944.0748	45	20/1/01	-2.19049882	0	1	0	0	1
ANHE	2602035.471	179539.2046	46	20/2/01	-1.671058622	1	-6	-1	-1	-7
ANNAN	2626430.829	173539.7929	46	20/2/01	-1.834650317	0	-2	-1	1	-2
BEICHEN	2608228.949	178859.9588	46	20/2/01	-2.198304637	-1	-5	-3	2	-7
CANLIN	2608157.277	173088.151	46	20/2/01	0.304427456	-5	-7	-1	0	-13
DONGGUANG	2616755.314	175783.145	46	20/2/01	-0.801546016	-4	-5	-1	-1	-11
DONGSHI	2595468.323	163523.1866	46	20/2/01	-1.296855913	1	-3	0	0	-2
ERLUN	2629865.287	190429.1488	46	20/2/01	-5.026751174	-1	-1	-2	1	-3
FENGAN	2631894.183	171859.1845	46	20/2/01	-3.468296297	-3	1	0	-1	-3
FENGRONG	2632016.259	179785.1755	46	20/2/01	-2.237754777	-1	-3	-1	-1	-6
GUANGFU	2626508.298	189084.0983	46	20/2/01	-4.527159433	-1	-5	1	0	-5
HAIFENG	2629140.251	171150.1455	46	20/2/01	-1.980770912	1.092	4.5	-0.1296		5.46
HONGLUN	2620454.902	183487.9758	46	20/2/01	-2.646527366	-4	-4	-1	-1	-10
HUNAN	2649583.283	197073.457	46	20/2/01	-0.813144904	-1	-2	0	-1	-4
HUWEI	2623606.307	192041.0685	46	20/2/01	-2.013949433	-1	-3	-2	0	-6
JIANYANG	2614756.247	163506.2183	46	20/2/01	-4.595534204	0.4944	4.777			5.273
JIAXING	2616146.286	194875.0779	46	20/2/01	-1.219007733	-1	-7	-1	0	-9
JINHU_XIN	2607660.555	163232.543	46	20/2/01	-3.634606478	0	-4	-1	0	-5
KECUO	2613831.288	182075.1868	46	20/2/01	-4.376839613	-1	-6	-1	2	-6
LONGYAN	2624184.907	179646.0845	46	20/2/01	-2.426878791	0	-4	-1	0	-5
LUNFENG_XIN	2624237.886	169449.4526	46	20/2/01	-5.162187132	-1	-4	0	-1	-6
NANGUANG	2612049.839	170402.55	46	20/2/01	-2.413831422	0.5586	1.633	0.921	0.1019	3.215
NEILIAO	2611723.343	184142.1816	46	20/2/01	-5.641586904	-2	-6	-1	0	-9
QIAOYI	2637964.787	196150.7076	46	20/2/01	-1.086749889	-1	0	-1	3	1
TANQIFENXIAO	2599940.938	176526.1885	46	20/2/01	-2.953224479	0	-4	0	1	-3
TUKU	2620611.258	187772.1347	46	20/2/01	-4.982522033	-2	-5	-1	-1	-9
XIGANG	2639733.171	177634.1274	46	20/2/01	-2.599124374	-1	-1	0	0	-2
XINGHUA	2643201.139	188364.0829	46	20/2/01	-3.485003311	-2	-2	1	-1	-4
XINJIE	2644119.881	179743.0076	46	20/2/01	-1.829018552	0	-1	1	0	0
XINPI	2598087.955	181888.9008	46	20/2/01	-2.844322478	-1	-3	-2	2	-4
XINSHENG	2648279.218	188342.1606	46	20/2/01	-0.652705524	-1	-1	-1	1	-2
XINXING	2626356.247	170721.1697	46	20/2/01	-1.703214931	-1	-3	0	0	-4
XIUTAN	2617397.242	183652.1189	46	20/2/01	-1.064647056	-5	-4	-3	-1	-13
XIZHOU	2638501.072	199069.9724	46	20/2/01	-2.056839414	-1	0	-1	2	0
YIWU	2604974.341	167842.2267	46	20/2/01	-5.3479199	-1	-8	-5	-1	-15
YUANCHANG	2616803.264	179485.1921	46	20/2/01	-3.340649886	-2	-5	2	-1	-6
ZHENGMIN	2622974.25	189571.0837	46	20/2/01	-4.579610161	-1	-3	-2	0	-6
ZHENNAN	2621720.322	202939.0328	46	20/2/01	-0.926582214	0	-1	-1	0	-2
ZHUTANG	2639635.482	191944.0748	46	20/2/01	-2.169141609	-1	-2	1	0	-2
ANHE	2602035.471	179539.2046	47	20/3/01	-0.703448841	-5	-3	-1	-2	-11
ANNAN	2626430.829	173539.7929	47	20/3/01	-0.083302828	-4	-4	-2	0	-10
BEICHEN	2608228.949	178859.9588	47	20/3/01	0.29745527	-3	-5	-2	-2	-12
CANLIN	2608157.277	173088.151	47	20/3/01	0.838210407	-1	-8	-5	0	-14
DONGGUANG	2616755.314	175783.145	47	20/3/01	0.337971672	-4	-5	-1	-1	-11
DONGSHI	2595468.323	163523.1866	47	20/3/01	-0.333641071	-2	-7	-1	1	-9
ERLUN	2629865.287	190429.1488	47	20/3/01	-4.548678588	-1	-2	0	0	-3
FENGAN	2631894.183	171859.1845	47	20/3/01	-3.543664511	1	-4	0	1	-2
FENGRONG	2632016.259	179785.1755	47	20/3/01	-1.098968731	-4	-5	-1	1	-9
GUANGFU	2626508.298	189084.0983	47	20/3/01	-5.726891631	0	-1	-4	1	-4
HAIFENG	2629140.251	171150.1455	47	20/3/01	-1.63113269	0	-4	0		-4
HONGLUN	2620454.902	183487.9758	47	20/3/01	-2.472223236	0	-7	-5	-2	-14
HUNAN	2649583.283	197073.457	47	20/3/01	-0.386441671	-2	-5	-2	0	-9
HUWEI	2623606.307	192041.0685	47	20/3/01	0.033955034	-2	-2	0	-1	-5
JIANYANG	2614756.247	163506.2183	47	20/3/01	-8.241981547	-1	-3	0		-4
JIAXING	2616146.286	194875.0779	47	20/3/01	-0.434167776	-2	-5	-2	0	-9
JINHU_XIN	2607660.555	163232.543	47	20/3/01	-2.468683728	0	-7	-4	1	-10
KECUO	2613831.288	182075.1868	47	20/3/01	-6.955166129	-2	-6	0	-2	-10
LONGYAN	2624184.907	179646.0845	47	20/3/01	-2.332900963	-3	-5	-1	0	-9
LUNFENG_XIN	2624237.886	169449.4526	47	20/3/01	-5.590531418	-1	-3	-1	0	-5
NANGUANG	2612049.839	170402.55	47	20/3/01	-1.468213406	-8	-7	-2	-1	-18
NEILIAO	2611723.343	184142.1816	47	20/3/01	-7.583248814	0	-9	-4	1	-12
QIAOYI	2637964.787	196150.7076	47	20/3/01	1.43583164	-3	-2	-2	0	-7
TANQIFENXIAO	2599940.938	176526.1885	47	20/3/01	-2.67130035	-4	-6	-1	1	-10
TUKU	2620611.258	187772.1347	47	20/3/01	-5.892419944	-1	-6	-1	-2	-10
XIGANG	2639733.171	177634.1274	47	20/3/01	-3.06431362	-1	-2	0	-2	-5
XINGHUA	2643201.139	188364.0829	47	20/3/01	-4.316232657	1	-4	1	-1	-3
XINJIE	2644119.881	179743.0076	47	20/3/01	-0.798411359	-1	-2	-3	1	-5
XINPI	2598087.955	181888.9008	47	20/3/01	-1.350253358	0	-2	1	-2	-3
XINSHENG	2648279.218	188342.1606	47	20/3/01	0.618044732	-3	-4	-1	-1	-9
XINXING	2626356.247	170721.1697	47	20/3/01	-2.158572114	-2	-4	-6	0	-12
XIUTAN	2617397.242	183652.1189	47	20/3/01	-0.264501627	-5	-7	-1	1	-12
XIZHOU	2638501.072	199069.9724	47	20/3/01	-1.56738099	0	-1	0	-2	-3
YIWU	2604974.341	167842.2267	47	20/3/01	-8.473023542	-1	-10	-7	1	-17
YUANCHANG	2616803.264	179485.1921	47	20/3/01	-0.708748875	-3	-8	1	0	-10
ZHENGMIN	2622974.25	189571.0837	47	20/3/01	-3.682307011	-4	-2	-3	-2	-11
ZHENNAN	2621720.322	202939.0328	47	20/3/01	2.786050163	-2	-3	-1	0	-6
ZHUTANG	2639635.482	191944.0748	47	20/3/01	0.103581528	-1	-1	-2	1	-3
ANHE	2602035.471	179539.2046	48	20/4/01	-0.187880848	-3	-9	-2	0	-14
ANNAN	2626430.829	173539.7929	48	20/4/01	1.906100507	-2	-4	-2	0	-8
BEICHEN	2608228.949	178859.9588	48	20/4/01	1.674124035	0	-7	0	1	-6
CANLIN	2608157.277	173088.151	48	20/4/01	0.393715197	1	-6	-4	0	-9
DONGGUANG	2616755.314	175783.145	48	20/4/01	1.173824032	-3	-9	-3	1	-14
DONGSHI	2595468.323	163523.1866	48	20/4/01	-0.172825772	1	-6	-2	-1	-8
ERLUN	2629865.287	190429.1488	48	20/4/01	-4.579139288	0	-1	-1	0	-2
FENGAN	2631894.183	171859.1845	48	20/4/01	-3.763763048	-1	-1	-3	0	-5
FENGRONG	2632016.259	179785.1755	48	20/4/01	-0.315303422	-2	0	-2	-1	-5
GUANGFU	2626508.298	189084.0983	48	20/4/01	-6.888967222	0	-2	1	-2	-3
HAIFENG	2629140.251	171150.1455	48	20/4/01	-1.590298125	0	-5	1		-4
HONGLUN	2620454.902	183487.9758	48	20/4/01	-2.459520472	0	0	1	-1	0
HUNAN	2649583.283	197073.457	48	20/4/01	-1.460924256	-2	-3	1	0	-4
HUWEI	2623606.307	192041.0685	48	20/4/01	0.898998344	0	-1	-2	0	-3
JIANYANG	2614756.247	163506.2183	48	20/4/01	-11.1435262	0	-3	0		-3
JIAXING	2616146.286	194875.0779	48	20/4/01	-1.122831072	-2	1	0	0	-1
JINHU_XIN	2607660.555	163232.543	48	20/4/01	-1.22684181	-1	-3	-1	0	-5
KECUO	2613831.288	182075.1868	48	20/4/01	-9.213650804	0	-1	-2	-1	-4
LONGYAN	2624184.907	179646.0845	48	20/4/01	-2.884557476	1	-5	-2	0	-6
LUNFENG_XIN	2624237.886	169449.4526	48	20/4/01	-6.305810915	-3	-4	0	-2	-9
NANGUANG	2612049.839	170402.55	48	20/4/01	-0.970207135	-4	-4	-1	-2	-11
NEILIAO	2611723.343	184142.1816	48	20/4/01	-6.824984368	-1	-3	-2	-2	-8
QIAOYI	2637964.787	196150.7076	48	20/4/01	2.811150331	2	0	0	0	2
TANQIFENXIAO	2599940.938	176526.1885	48	20/4/01	-2.645237516	-6	-5	0	-1	-12
TUKU	2620611.258	187772.1347	48	20/4/01	-6.103489679	-2	-4	-5	1	-10
XIGANG	2639733.171	177634.1274	48	20/4/01	-4.277537919	1	0	-1	0	0
XINGHUA	2643201.139	188364.0829	48	20/4/01	-5.437137802	0	2	-2	0	0
XINJIE	2644119.881	179743.0076	48	20/4/01	-0.833222465	0	0	0	0	0
XINPI	2598087.955	181888.9008	48	20/4/01	-0.844590722	-2	-2	0	0	-4
XINSHENG	2648279.218	188342.1606	48	20/4/01	0.803907318	0	0	-1	-1	-2
XINXING	2626356.247	170721.1697	48	20/4/01	-5.423447629	-1	-4	2	0	-3
XIUTAN	2617397.242	183652.1189	48	20/4/01	-0.601484871	-5	-4	-4	1	-12
XIZHOU	2638501.072	199069.9724	48	20/4/01	0.179042651	0	0	-1	0	-1
YIWU	2604974.341	167842.2267	48	20/4/01	-11.76107573	1	-5	0	-3	-7
YUANCHANG	2616803.264	179485.1921	48	20/4/01	2.260826742	0	-8	-7	0	-15
ZHENGMIN	2622974.25	189571.0837	48	20/4/01	-4.648330129	1	-1	0	-1	-1
ZHENNAN	2621720.322	202939.0328	48	20/4/01	5.475962359	0	1	1	-1	1
ZHUTANG	2639635.482	191944.0748	48	20/4/01	1.639453834	1	0	-2	-1	-2
ANHE	2602035.471	179539.2046	49	20/5/01	0.228488999	2	-13	1	-3	-13
ANNAN	2626430.829	173539.7929	49	20/5/01	2.958489446	-3	-6	0	-2	-11
BEICHEN	2608228.949	178859.9588	49	20/5/01	1.584951247	-1	-12	0	0	-13
CANLIN	2608157.277	173088.151	49	20/5/01	0.227349226	-5	-12	-3	-2	-22
DONGGUANG	2616755.314	175783.145	49	20/5/01	1.495213219	-5	-4	0	0	-9
DONGSHI	2595468.323	163523.1866	49	20/5/01	0.05691027	0	-4	-1	-2	-7
ERLUN	2629865.287	190429.1488	49	20/5/01	-2.754609107	-2	-1	-1	-1	-5
FENGAN	2631894.183	171859.1845	49	20/5/01	-2.546701971	-2	-3	-1	-1	-7
FENGRONG	2632016.259	179785.1755	49	20/5/01	0.546992056	-3	-4	-2	1	-8
GUANGFU	2626508.298	189084.0983	49	20/5/01	-4.788359131	0	-4	-1	-1	-6
HAIFENG	2629140.251	171150.1455	49	20/5/01	-1.370207955	-1	-6	-3		-10
HONGLUN	2620454.902	183487.9758	49	20/5/01	-1.158943281	-4	-8	-3	2	-13
HUNAN	2649583.283	197073.457	49	20/5/01	-2.20467929	0	-1	-3	2	-2
HUWEI	2623606.307	192041.0685	49	20/5/01	0.41253746	-1	-3	-1	-1	-6
JIANYANG	2614756.247	163506.2183	49	20/5/01	-7.715513436	-1	-5	0		-6
JIAXING	2616146.286	194875.0779	49	20/5/01	-1.793036095	-2	-5	-1	0	-8
JINHU_XIN	2607660.555	163232.543	49	20/5/01	0.847068803	-1	-7	-2	-1	-11
KECUO	2613831.288	182075.1868	49	20/5/01	-6.597976893	-3	-9	-3	0	-15
LONGYAN	2624184.907	179646.0845	49	20/5/01	-1.849306772	-2	-7	-1	1	-9
LUNFENG_XIN	2624237.886	169449.4526	49	20/5/01	-5.181272759	0	-4	-1	1	-4
NANGUANG	2612049.839	170402.55	49	20/5/01	0.211221948	-11	-5	-1	-2	-19
NEILIAO	2611723.343	184142.1816	49	20/5/01	-1.041661448	-4	-12	-1	0	-17
QIAOYI	2637964.787	196150.7076	49	20/5/01	2.504631054	-1	-2	-3	0	-6
TANQIFENXIAO	2599940.938	176526.1885	49	20/5/01	-1.618670346	-3	-6	-2	0	-11
TUKU	2620611.258	187772.1347	49	20/5/01	-3.777024889	-2	-5	3	-2	-6
XIGANG	2639733.171	177634.1274	49	20/5/01	-3.439920318	-1	-6	-1	0	-8
XINGHUA	2643201.139	188364.0829	49	20/5/01	-3.911581865	-2	-3	-1	-1	-7
XINJIE	2644119.881	179743.0076	49	20/5/01	-1.520329343	0	-3	-2	1	-4
XINPI	2598087.955	181888.9008	49	20/5/01	-1.045447481	-6	-5	0	0	-11
XINSHENG	2648279.218	188342.1606	49	20/5/01	0.900439183	-2	-3	0	1	-4
XINXING	2626356.247	170721.1697	49	20/5/01	-7.466477317	-2	-4	-2	0	-8
XIUTAN	2617397.242	183652.1189	49	20/5/01	-0.853849809	-3	-4	-1	-1	-9
XIZHOU	2638501.072	199069.9724	49	20/5/01	2.278978856	-2	0	-1	0	-3
YIWU	2604974.341	167842.2267	49	20/5/01	-7.738575279	-2	-10	-8	1	-19
YUANCHANG	2616803.264	179485.1921	49	20/5/01	2.588697056	-2	-2	-3	-1	-8
ZHENGMIN	2622974.25	189571.0837	49	20/5/01	-5.491718014	-3	-5	-1	1	-8
ZHENNAN	2621720.322	202939.0328	49	20/5/01	3.848670595	1	-3	-1	0	-3
ZHUTANG	2639635.482	191944.0748	49	20/5/01	0.544568605	-1	-2	-1	1	-3
ANHE	2602035.471	179539.2046	50	20/6/01	0.766405321	0	9	-2	2	9
ANNAN	2626430.829	173539.7929	50	20/6/01	2.719523261	2	5	-2	1	6
BEICHEN	2608228.949	178859.9588	50	20/6/01	1.546612335	3	3	-2	0	4
CANLIN	2608157.277	173088.151	50	20/6/01	1.625962275	5	5	0	1	11
DONGGUANG	2616755.314	175783.145	50	20/6/01	2.002635124	6	4	-2	0	8
DONGSHI	2595468.323	163523.1866	50	20/6/01	1.159513787	-1	6	-1	1	5
ERLUN	2629865.287	190429.1488	50	20/6/01	0.72482085	0	1	0	0	1
FENGAN	2631894.183	171859.1845	50	20/6/01	-0.179943566	2	5	1	2	10
FENGRONG	2632016.259	179785.1755	50	20/6/01	1.794645802	3	2	0	-1	4
GUANGFU	2626508.298	189084.0983	50	20/6/01	-0.331004922	0	1	0	0	1
HAIFENG	2629140.251	171150.1455	50	20/6/01	-1.201548798	2	8	4		14
HONGLUN	2620454.902	183487.9758	50	20/6/01	1.240523326	2	5	0	-2	5
HUNAN	2649583.283	197073.457	50	20/6/01	-1.03359863	2	4	0	-1	5
HUWEI	2623606.307	192041.0685	50	20/6/01	-0.251671379	0	2	-1	1	2
JIANYANG	2614756.247	163506.2183	50	20/6/01	-0.078701253	-1	6	0		5
JIAXING	2616146.286	194875.0779	50	20/6/01	-1.017426802	0	8	1	0	9
JINHU_XIN	2607660.555	163232.543	50	20/6/01	3.798400247	1	7	2	-1	9
KECUO	2613831.288	182075.1868	50	20/6/01	0.016110286	5	4	-1	1	9
LONGYAN	2624184.907	179646.0845	50	20/6/01	0.928557221	2	5	-1	-1	5
LUNFENG_XIN	2624237.886	169449.4526	50	20/6/01	-2.390606311	4	11	0	0	15
NANGUANG	2612049.839	170402.55	50	20/6/01	2.531986759	7	2	-2	1	8
NEILIAO	2611723.343	184142.1816	50	20/6/01	5.86347896	1	7	-2	-1	5
QIAOYI	2637964.787	196150.7076	50	20/6/01	2.419611617	2	1	0	-2	1
TANQIFENXIAO	2599940.938	176526.1885	50	20/6/01	0.492661774	11	2	-1	-1	11
TUKU	2620611.258	187772.1347	50	20/6/01	-0.17322297	3	5	0	1	9
XIGANG	2639733.171	177634.1274	50	20/6/01	-0.288323219	4	1	1	0	6
XINGHUA	2643201.139	188364.0829	50	20/6/01	-0.295907044	4	1	-1	-1	3
XINJIE	2644119.881	179743.0076	50	20/6/01	-1.695368048	1	-1	0	1	1
XINPI	2598087.955	181888.9008	50	20/6/01	-1.38410003	6	3	-2	1	8
XINSHENG	2648279.218	188342.1606	50	20/6/01	2.043388939	3	3	0	-2	4
XINXING	2626356.247	170721.1697	50	20/6/01	-5.784631304	5	8	3	0	16
XIUTAN	2617397.242	183652.1189	50	20/6/01	0.153552638	8	7	-2	-1	12
XIZHOU	2638501.072	199069.9724	50	20/6/01	3.359102857	2	-2	1	-1	0
YIWU	2604974.341	167842.2267	50	20/6/01	-0.659569642	2	7	6	-1	14
YUANCHANG	2616803.264	179485.1921	50	20/6/01	-0.461353422	7	7	0	1	15
ZHENGMIN	2622974.25	189571.0837	50	20/6/01	-5.178919273	1	3	-1	-2	1
ZHENNAN	2621720.322	202939.0328	50	20/6/01	-0.54403833	0	2	2	-1	3
ZHUTANG	2639635.482	191944.0748	50	20/6/01	-3.067644853	-1	1	-1	0	-1
ANHE	2602035.471	179539.2046	51	20/7/01	-4.507720706	4	-4	1	-1	0
ANNAN	2626430.829	173539.7929	51	20/7/01	-1.370054225	1	-1	1	-1	0
BEICHEN	2608228.949	178859.9588	51	20/7/01	-5.419742152	-1	7	-2	1	5
CANLIN	2608157.277	173088.151	51	20/7/01	-2.88283293	3	5	1	0	9
DONGGUANG	2616755.314	175783.145	51	20/7/01	-3.934047863	1	2	-1	-1	1
DONGSHI	2595468.323	163523.1866	51	20/7/01	-3.204439633	0	-1	1	0	0
ERLUN	2629865.287	190429.1488	51	20/7/01	-6.419837914	1	-2	1	1	1
FENGAN	2631894.183	171859.1845	51	20/7/01	-6.192820559	-1	-3	-1	-3	-8
FENGRONG	2632016.259	179785.1755	51	20/7/01	-4.294791176	0	-1	-1	3	1
GUANGFU	2626508.298	189084.0983	51	20/7/01	-5.92827208	1	-1	0	1	1
HAIFENG	2629140.251	171150.1455	51	20/7/01	-4.03925199	-4	-2	-2		-8
HONGLUN	2620454.902	183487.9758	51	20/7/01	-4.647226192	-1	0	-1	0	-2
HUNAN	2649583.283	197073.457	51	20/7/01	-7.242394826	-2	-2	-2	0	-6
HUWEI	2623606.307	192041.0685	51	20/7/01	-6.637708525	2	0	2	-1	3
JIANYANG	2614756.247	163506.2183	51	20/7/01	-3.489334331	3	-1	0		2
JIAXING	2616146.286	194875.0779	51	20/7/01	-7.110521087	3	3	2	0	8
JINHU_XIN	2607660.555	163232.543	51	20/7/01	-3.254611268	1	2	1	0	4
KECUO	2613831.288	182075.1868	51	20/7/01	-1.459024192	-3	5	1	-1	2
LONGYAN	2624184.907	179646.0845	51	20/7/01	-3.339490009	1	-2	0	-2	-3
LUNFENG_XIN	2624237.886	169449.4526	51	20/7/01	-5.4306613	-2	-6	-1	-1	-10
NANGUANG	2612049.839	170402.55	51	20/7/01	-4.479373724	-3	1	1	0	-1
NEILIAO	2611723.343	184142.1816	51	20/7/01	0.724283967	5	7	-2	3	13
QIAOYI	2637964.787	196150.7076	51	20/7/01	-6.91954249	-2	2	-2	1	-1
TANQIFENXIAO	2599940.938	176526.1885	51	20/7/01	-8.08163457	0	0	0	0	0
TUKU	2620611.258	187772.1347	51	20/7/01	-0.911596148	1	3	-2	2	4
XIGANG	2639733.171	177634.1274	51	20/7/01	-6.543178601	-3	-1	-2	-1	-7
XINGHUA	2643201.139	188364.0829	51	20/7/01	-6.333630162	-2	-1	0	1	-2
XINJIE	2644119.881	179743.0076	51	20/7/01	-6.428758107	-1	2	-2	-1	-2
XINPI	2598087.955	181888.9008	51	20/7/01	-6.993997728	-6	-2	1	-1	-8
XINSHENG	2648279.218	188342.1606	51	20/7/01	-3.190074972	-1	-3	-1	0	-5
XINXING	2626356.247	170721.1697	51	20/7/01	-8.131691876	-3	-2	-3	0	-8
XIUTAN	2617397.242	183652.1189	51	20/7/01	-5.775887803	0	2	0	1	3
XIZHOU	2638501.072	199069.9724	51	20/7/01	1.715300555	-1	-1	0	1	-1
YIWU	2604974.341	167842.2267	51	20/7/01	-1.739185994	-1	6	1	0	6
YUANCHANG	2616803.264	179485.1921	51	20/7/01	1.507748934	-1	2	-2	-2	-3
ZHENGMIN	2622974.25	189571.0837	51	20/7/01	-7.185179022	1	1	1	0	3
ZHENNAN	2621720.322	202939.0328	51	20/7/01	-7.442633342	1	2	-1	2	4
ZHUTANG	2639635.482	191944.0748	51	20/7/01	-6.721377314	1	-2	0	-1	-2
ANHE	2602035.471	179539.2046	52	20/8/01	-4.12562591	4	2	1	0	7
ANNAN	2626430.829	173539.7929	52	20/8/01	-2.447459777	2	2	-2	0	2
BEICHEN	2608228.949	178859.9588	52	20/8/01	-2.580727643	0	4	1	-3	2
CANLIN	2608157.277	173088.151	52	20/8/01	-1.492969818	-1	4	2	-1	4
DONGGUANG	2616755.314	175783.145	52	20/8/01	-2.629864697	-1	2	-1	2	2
DONGSHI	2595468.323	163523.1866	52	20/8/01	-1.277477802	0	4	0	1	5
ERLUN	2629865.287	190429.1488	52	20/8/01	-3.944859175	0	-2	-1	1	-2
FENGAN	2631894.183	171859.1845	52	20/8/01	-4.128735896	1	-1	-1	1	0
FENGRONG	2632016.259	179785.1755	52	20/8/01	-3.285410571	2	1	-1	-1	1
GUANGFU	2626508.298	189084.0983	52	20/8/01	-3.678667543	0	-1	0	-2	-3
HAIFENG	2629140.251	171150.1455	52	20/8/01	-3.633695457	0	1	-1		0
HONGLUN	2620454.902	183487.9758	52	20/8/01	-3.175339217	-1	3	0	1	3
HUNAN	2649583.283	197073.457	52	20/8/01	-3.922081625	0	-3	0	-1	-4
HUWEI	2623606.307	192041.0685	52	20/8/01	-5.028030823	-2	0	-1	-1	-4
JIANYANG	2614756.247	163506.2183	52	20/8/01	-1.200487339	-1	1	0		0
JIAXING	2616146.286	194875.0779	52	20/8/01	-4.083446913	-1	-4	0	0	-5
